Name,Dealer,Mileage,Rating,Rating Count,Price,Stock Type
2019 Toyota Land Cruiser V8,Mercedes-Benz of Fayetteville,38105 ,4.8,992 ,86900,Used
2006 Land Rover LR3 HSE,Texas Best Deal Autos,174563 ,1.8,16 ,3500,Used
2016 Audi Q5 2.0T Premium Plus,Boch Toyota South,83345 ,4.2,336 ,22982,Used
2017 INFINITI Q60 3.0T Premium,Auto Park Dallas,45199 ,4.1,40 ,38995,Used
2016 Acura MDX 3.5L,Arlington Acura in Palatine,86205 ,4.6,"1,263 ",24500,Used
2019 Volvo S60 T5 Momentum,Volvo Cars Silver Spring,26158 ,4.9,"1,359 ",32991,Used
2013 Lexus LX 570 Base,Belford Motor Company,86226 ,4.7,37 ,41986,Used
2021 Lexus ES 350 Base,Ferco Motors,120 ,3.2,42 ,47899,Used
2019 RAM ProMaster 1500 Low Roof,Curmsons Auto Sales,37273 ,4.9,24 ,39995,Used
2018 Ford F-150 XLT,Capital Ford of Lillington,50232 ,3.0,2 ,37995,Used
2017 Honda Accord Sport SE,AW Auto and Truck Wholesalers,47640 ,3.3,16 ,18995,Used
2019 Jaguar I-PACE First Edition,Jaguar Land Rover Bethesda,41000 ,4.6,630 ,50850,Used
2012 Mazda Mazda3 i Touring,A Better Way Wholesale,30400 ,3.6,"1,311 ",11495,Used
2009 Lexus RX 350 ,Greendale Auto Inc.,148153 ,5.0,1 ,10966,Used
2018 Dodge Durango R/T,Evolution Cars,56248 ,4.3,362 ,39995,Used
2013 GMC Sierra 1500 SLT,Victory Chevrolet Buick GMC,57995 ,2.7,9 ,23777,Used
2015 Toyota Prius Two,Manly Hyundai,31499 ,4.8,"1,241 ",21850,Used
2012 Mercedes-Benz E-Class E 350,Mercedes-Benz of Coconut Creek,121798 ,4.6,851 ,16995,Used
2008 Audi Q7 4.2 Premium,Sabeti Motors,145458 ,4.7,231 ,8990,Used
2020 BMW M340 i xDrive,Baron BMW MINI,19223 ,4.2,98 ,57300,Used
2020 Ford Edge Titanium,AutoNation Ford Frisco,294495 ,4.3,"1,357 ",29989,Used
2020 BMW M340 i xDrive,Stream Auto Outlet,12600 ,4.7,76 ,54990,Used
2019 Hyundai Tucson SE,Autolounge of Edison,38521 ,4.1,664 ,21995,Used
2016 Honda Accord EX-L,Jeff Wyler Honda of Colerain,81462 ,4.7,"2,088 ",22323,Used
2019 Acura MDX 3.5L w/Technology Package,Jay Wolfe Acura,18701 ,4.8,"2,391 ",46090,Acura Certified
2018 Honda Accord EX-L 2.0T,Honda of Tenafly,31373 ,4.9,"3,315 ",26995,Used
2005 Toyota Prius ,AutoNation Toyota Thornton Road,178961 ,4.5,"1,040 ",5699,Used
2011 Acura MDX 3.7L Technology,Neil Huffman Acura at Oxmoor,121949 ,4.5,238 ,14755,Used
2020 BMW M8 Competition,United BMW,19851 ,4.5,636 ,125995,Used
2020 Land Rover Discovery Landmark,Jaguar Land Rover Frisco,15997 ,4.4,176 ,72199,Used
2019 Toyota Camry SE,AutoNation Ford Frisco,33386 ,4.3,"1,357 ",25989,Used
2020 Acura MDX 3.5L,Autolounge of Edison,32058 ,4.1,664 ,39885,Used
2018 Honda CR-V LX,Ira Honda,17022 ,4.6,899 ,25700,Used
2020 Mercedes-Benz A-Class A 220,Mercedes-Benz of Pembroke Pines,13693 ,4.5,833 ,36995,Used
2020 Ford F-150 XLT,Kunes Chevrolet Buick GMC of Lake Geneva,16485 ,4.7,109 ,47858,Used
2011 Nissan Leaf SL,CarLotz San Antonio,21849 ,4.8,148 ,7046,Used
2020 Lexus GS F Base,MINI of The Woodlands,41149 ,4.5,169 ,73991,Used
2012 Volkswagen GTI 2-Door,Stoops Automotive Group,116309 ,4.9,569 ,14500,Used
2016 Honda CR-V Touring,Southern Pines Chevrolet Buick GMC,62804 ,4.5,128 ,25100,Used
2019 BMW 430 Gran Coupe i xDrive,BMW MINI of Annapolis,29015 ,4.5,606 ,36958,BMW Certified
2012 BMW 535 i xDrive,Wiz Autos,85611 ,4.7,"1,337 ",16366,Used
2019 Acura ILX Premium Package,Star Auto Mall,28407 ,4.6,643 ,27955,Used
2018 Subaru Outback 2.5i Limited,Wallingford Buick GMC,37300 ,4.4,28 ,31987,Used
2018 Toyota Highlander XLE,Koons Kia,33037 ,3.9,427 ,34500,Used
2018 Honda Civic LX,Planet Honda,15818 ,4.6,"4,402 ",18999,Used
2019 Audi Q8 3.0T Premium,Towbin Motor Cars,34085 ,4.6,59 ,74990,Used
2019 Chevrolet Silverado 2500 LTZ,Chesrown Chevrolet Buick GMC,40829 ,4.8,672 ,63795,Used
2019 Cadillac XT5 Luxury,Sewell Buick GMC,47553 ,4.0,45 ,34992,Used
2015 Mazda CX-9 Sport,Power On Auto,46070 ,4.6,14 ,16997,Used
2013 Mercedes-Benz SL-Class SLK250,Bridgewater Acura,24281 ,4.7,"1,448 ",31999,Used
2020 Acura MDX 3.5L w/Technology Package,Sterling McCall Acura,33067 ,4.6,636 ,45991,Used
2014 Ford Focus SE,Texas Best Deal Autos,145065 ,1.8,16 ,2100,Used
2016 Lexus NX 200t Base,AutoNation Honda Roseville,63945 ,4.7,"1,548 ",27495,Used
2020 Ford F-150 Lariat,TJ Chapman Auto LLC,24740 ,4.3,61 ,43992,Used
2018 BMW X1 xDrive28i,Pinnacle Nissan,11628 ,3.9,637 ,37482,Used
2019 Jeep Grand Cherokee Laredo,Maguire Chrysler Dodge Jeep RAM of Syracuse,33360 ,4.6,"1,171 ",38999,Used
2021 GMC Sierra 1500 AT4,Fernandez Honda,10838 ,4.8,709 ,64700,Used
2020 Chevrolet Corvette Stingray w/2LT,Naples Nissan,2196 ,4.6,"1,175 ",101888,Used
2017 RAM 1500 Sport,Advantage Auto Direct,74484 ,4.7,53 ,38900,Used
2019 Honda CR-V EX-L,Honda North,17915 ,4.7,"1,896 ",32588,Honda Certified
2018 Mercedes-Benz AMG GLE 43 Coupe 4MATIC,Motor Werks - Barrington Auto Mall,31814 ,4.8,"4,607 ",69900,Used
2017 Ford F-150 XLT,Bergstrom Ford of Oshkosh,49301 ,4.6,132 ,32855,Used
2018 BMW 530 i xDrive,BMW of Minnetonka,32694 ,4.9,"1,610 ",42999,BMW Certified
2021 Audi RS 6 Avant 4.0T quattro,Catoctin Automotive Group,6800 ,5.0,11 ,142500,Used
2021 Tesla Model Y Long Range,Family Auto,21715 ,5.0,4 ,66999,Used
2015 Volkswagen Beetle Auto 1.8T,AutoNation Chevrolet Doral,70001 ,4.6,421 ,13913,Used
2019 Honda Ridgeline RTL-T,Carriage Mitsubishi,21430 ,4.7,311 ,36728,Used
2007 Toyota Sequoia Limited,Zee Motors Inc,204022 ,1.0,1 ,12995,Used
2017 Subaru Crosstrek 2.0i Premium,Ron Marhofer Buick GMC,51576 ,4.7,277 ,23490,Used
2020 Chevrolet Traverse LS,Garden City Chrysler Jeep Dodge RAM,14068 ,4.7,"1,590 ",34997,Used
2016 Ford Mustang GT,Hennessy Jaguar Land Rover Gwinnett,49503 ,4.3,146 ,32500,Used
2013 Jeep Grand Cherokee Laredo,CarFive,146721 ,4.6,22 ,15900,Used
2019 Chevrolet Silverado 1500 LD LT,George Matick Chevrolet,37685 ,4.7,935 ,32500,Used
2011 BMW X5 xDrive50i,Creditcar Motors LLC.,104593 ,2.6,7 ,12900,Used
2017 Genesis G80 3.8,Castle Volkswagen of Schaumburg,40218 ,4.8,612 ,29277,Used
2020 Hyundai Elantra SE,Shaker's Family Hyundai,21206 ,4.8,547 ,19995,Used
2017 Honda CR-V EX-L,Rairdon's Honda of Burien,87108 ,4.6,745 ,28000,Used
2017 Ford Edge SEL,Zigler Motors,70664 ,4.0,27 ,15495,Used
2018 BMW M2 Base,Paul Miller BMW,25746 ,4.9,680 ,54998,Used
2007 Lexus SC 430 ,Rod Hatfield Used Car Factory,41158 ,1.0,2 ,26900,Used
2020 Nissan Maxima SV,Rockaway Nissan,16877 ,3.8,162 ,26995,Nissan Certified
2019 Mercedes-Benz S-Class S 560 4MATIC,Benzel-Busch Motor Car,18191 ,4.8,"4,321 ",82862,Mercedes-Benz Certified
2015 Mercedes-Benz S-Class S 550 4MATIC,21 Century Auto Group,58394 ,4.4,"2,737 ",36921,Used
2019 Dodge Charger SXT,AutoSavvy Houston,18131 ,4.1,9 ,23500,Used
2020 Kia Sorento LX,Hyundai of Kirkland,49456 ,4.8,"1,510 ",24980,Used
2020 Lexus NX 300 F Sport,EchoPark Automotive Plano,17077 ,4.9,256 ,40989,Used
2020 Dodge Charger Scat Pack,Twins Auto Sales - Redford,14105 ,4.4,78 ,51995,Used
2018 Ford EcoSport SE,EchoPark Automotive Huntsville Delivery Center,44210 ,n/a,0 ,18989,Used
2019 Audi S5 3.0T Prestige,University Audi Lynnwood,18519 ,4.5,46 ,62900,Used
2011 Volvo C30 T5,Driver's Auto Mart,132880 ,3.5,164 ,4088,Used
2021 Jeep Wrangler Unlimited Sahara,Audi Pembroke Pines,3122 ,4.6,211 ,53339,Used
2014 Mercedes-Benz G-Class G 550,21 Century Auto Group,68993 ,4.4,"2,737 ",65821,Used
2014 Subaru Forester 2.5i,Walser Toyota,64839 ,4.7,"1,160 ",18599,Used
2019 Mitsubishi Outlander Sport ,Brooklyn Mitsubishi,5623 ,4.6,"1,241 ",20998,Used
2015 Honda Accord EX-L,PAAUTOSALES.COM,47423 ,4.6,254 ,20495,Used
2019 Acura MDX 3.5L w/Technology Package,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,21818 ,4.5,"2,939 ",40857,Used
2020 BMW X3 M40i,Gebhardt BMW,15345 ,4.7,362 ,63000,Used
2020 BMW X5 xDrive40i,BMW of Wyoming Valley,38257 ,4.5,42 ,58794,BMW Certified
2020 Porsche Macan S,Porsche Lincolnwood,15377 ,3.0,2 ,66991,Used
2018 BMW X5 M Base,26 Motors Elite,47542 ,3.6,218 ,65950,Used
2015 Dodge Durango R/T,Booth Motors,85183 ,3.9,155 ,29995,Used
2014 Honda Odyssey Touring Elite,Ally Auto Group,121726 ,5.0,2 ,19888,Used
2011 Acura RDX Base,Gravity Autos Sandy Springs,126447 ,4.1,238 ,11985,Used
2019 BMW M550 i xDrive,Motor Werks - Barrington Auto Mall,30707 ,4.8,"4,607 ",61888,BMW Certified
2018 Volkswagen Tiguan 2.0T S,Off Lease Only Miami,43457 ,4.9,"20,710 ",23749,Used
2017 Ford F-150 Lariat,Derrow-Shirkey Ford Lincoln,41873 ,4.6,158 ,45000,Used
2019 Honda Pilot EX-L,AutoSavvy Fort Worth,27049 ,2.6,5 ,29600,Used
2019 Kia Sorento LX,Palmen Motors of Kenosha,70569 ,4.8,"2,627 ",25989,Used
2015 Jeep Grand Cherokee Limited,Fountain City Motors ,83185 ,5.0,20 ,23950,Used
2016 Chevrolet Corvette Stingray Z51,BMW of San Antonio,29141 ,4.5,950 ,57405,Used
2019 Toyota 4Runner SR5,Lodi Toyota,61088 ,4.7,"1,082 ",44988,Used
2019 Jeep Compass Limited,Ricart Used Car Factory,63001 ,4.7,"5,312 ",24987,Used
2020 BMW X3 xDrive30i,Driveway - Auto Done Easy. Delivery for New York,31333 ,2.4,3 ,37490,Used
2019 Audi A5 2.0T Premium Plus,Audi Eatontown,33869 ,4.7,86 ,44585,Used
2018 Lexus LX 570 570,Lexus of Brooklyn,27234 ,4.4,583 ,75890,Used
2016 Chevrolet Corvette Z06,Koons Clarksville Chevy Buick GMC,30379 ,4.5,361 ,69900,Used
2017 Mercedes-Benz AMG C 43 Base 4MATIC,Kendall Ford of Marysville,55818 ,4.6,"1,067 ",42971,Used
2014 Chevrolet Corvette Stingray Z51,Audi Tampa,45151 ,4.7,262 ,46560,Used
2018 Audi SQ5 3.0T Premium Plus,Audi Rockville,57176 ,4.7,"1,487 ",44997,Used
2016 Porsche Macan S,A Better Way Wholesale,46100 ,3.6,"1,311 ",39995,Used
2014 BMW 550 i xDrive,iCars Chicago,59761 ,5.0,496 ,26888,Used
2011 BMW 535 i xDrive,Eden Autos,88074 ,4.4,61 ,16900,Used
2018 BMW 430 Gran Coupe i,BMW North Scottsdale,32948 ,4.5,445 ,37369,BMW Certified
2015 Hyundai Genesis 3.8,gettacar,73436 ,4.6,217 ,27395,Used
2015 Mercedes-Benz S-Class S 63 AMG,Auto Buying Service,80697 ,4.8,135 ,54444,Used
2015 Jeep Wrangler Sport,Stephen Automall Centre,55813 ,4.8,542 ,26000,Used
2020 Audi A3 2.0T Premium,Bill Luke Chrysler Jeep Dodge RAM,17318 ,4.3,"1,303 ",33000,Used
2015 Lexus ES 350 Base,WBM of Arlington,77369 ,3.7,153 ,23995,Used
2020 Acura MDX 3.5L,Chevy Chase Acura,7972 ,4.6,454 ,43597,Acura Certified
2018 Mercedes-Benz AMG E 63 S 4MATIC,Jumbo Luxury Cars,44339 ,4.1,56 ,82888,Used
2013 Ford Escape SE,Continental Auto Sales,88087 ,4.7,4 ,13979,Used
2017 Jaguar F-PACE S,Jaguar Fort Lauderdale,47365 ,4.6,406 ,43995,Used
2018 Ford F-150 Lariat,Ron Marhofer Chevrolet,54978 ,4.5,156 ,40990,Used
2019 Mercedes-Benz AMG G 63 Base,"Discovery Auto Center, LLC",4183 ,3.7,78 ,249990,Used
2014 Chevrolet Corvette Stingray Base,Certified Benz & Beemer,38317 ,4.9,"10,898 ",47000,Used
2020 Mercedes-Benz GLB 250 Base 4MATIC,AutoNation Buick GMC Park Meadows,11448 ,4.5,300 ,49444,Used
2006 Toyota Sequoia SR5,A Better Way Wholesale,140700 ,3.6,"1,311 ",8995,Used
2019 Toyota Camry SE,Gettel Toyota of Charlotte County,44282 ,4.6,887 ,24958,Used
1975 Chevrolet Corvette Stingray,Discount Auto of Penndel,34250 ,5.0,11 ,22996,Used
2013 Honda Accord EX-L,Lakeland Volkswagen,104562 ,4.6,"1,517 ",15500,Used
2015 Jeep Grand Cherokee Laredo,Victory Chrysler Dodge Jeep Ram,47900 ,4.6,247 ,22999,Used
2018 Ford Edge Titanium,Krause Family Ford Woodstock,45439 ,4.5,464 ,29292,Ford Certified
2018 Mercedes-Benz GLE 350 Base 4MATIC,Elite Auto Brokers,21158 ,4.8,543 ,47900,Used
2017 BMW 320 i xDrive,CarLotz Downers Grove,47373 ,4.7,228 ,25081,Used
2017 Chevrolet Silverado 2500 LTZ,AutoWorld of Lenoir,42000 ,3.0,4 ,59900,Used
2006 Lexus SC 430 Base (A5),Subaru South Tampa,120917 ,4.8,103 ,13984,Used
2014 GMC Terrain SLT-2,The Internet Car Lot,79510 ,3.8,273 ,14995,Used
2019 MINI Countryman Cooper S,South Bay MINI,20758 ,4.9,344 ,25988,Used
2012 Land Rover Range Rover HSE,MB Motorsports,83307 ,4.8,"1,163 ",23995,Used
2018 BMW X5 xDrive35i,Glenview Luxury Imports,16723 ,4.8,191 ,49999,Used
2018 Jeep Wrangler Unlimited Sport,Louisville Chrysler Dodge Jeep RAM,22578 ,4.6,507 ,40994,Used
2018 Toyota Highlander XLE,Waldorf Toyota,80582 ,4.7,928 ,34995,Toyota Certified
2019 Mercedes-Benz AMG C 63 S,Bill Page Honda,10446 ,4.7,"1,620 ",79991,Used
2003 Ford Expedition Eddie Bauer,Burns Auto Mart LLC,210717 ,3.8,9 ,5995,Used
2018 BMW 330 i,Bill Luke Tempe,31589 ,4.7,"1,043 ",32687,Used
2014 Audi RS 7 4.0T Prestige,Motor Werks - Barrington Auto Mall,39256 ,4.8,"4,607 ",61500,Used
2019 Maserati Levante Base,Rick Case Maserati Alfa Romeo Fiat,12949 ,4.4,109 ,64977,Used
2021 Volkswagen Tiguan 2.0T S,City Volkswagen of Chicago,2096 ,4.8,"2,598 ",28240,Used
2020 Honda CR-V EX-L,Honda of Chantilly,58385 ,4.6,638 ,32996,Honda Certified
2006 Land Rover Range Rover HSE,Legend Auto Sales Inc.,90000 ,5.0,12 ,13995,Used
2018 Acura MDX 3.5L,AutoNation Acura South Bay,22766 ,4.8,682 ,35995,Acura Certified
2018 Toyota RAV4 XLE,Landmark Motors,49929 ,4.6,120 ,27880,Used
2019 Audi A5 2.0T Premium,Audi Rockville,29315 ,4.7,"1,487 ",49998,Used
2019 Jeep Cherokee Limited,Route 46 Mitsubishi,19436 ,4.3,593 ,30988,Used
2020 Toyota Land Cruiser Heritage Edition,Harr Toyota,26108 ,4.4,681 ,94986,Toyota Certified
2015 Lexus ES 350 350,Ourisman Lexus,21490 ,4.0,10 ,28488,Used
2014 Mercedes-Benz SLK-Class SLK 250,Mercedes-Benz of Wesley Chapel,84119 ,4.5,415 ,23994,Used
2020 BMW X7 xDrive40i,Unique Auto Mall,19149 ,4.4,468 ,72990,Used
2018 Jeep Wrangler Unlimited Sahara,Brigham-Gill Chrysler Jeep Dodge Ram,16192 ,4.8,"1,158 ",47998,Jeep Certified
2019 Lexus RX 350 350,DARCARS Lexus of Englewood,10269 ,4.8,"2,738 ",41755,Used
2018 BMW X2 xDrive28i,Mercedes-Benz of North Olmsted,15547 ,4.9,"1,505 ",36070,Used
2019 RAM 1500 Laramie,Bill Luke Santan,42827 ,4.8,665 ,36575,Used
2007 BMW 328 xi,R N B Cars Inc,86685 ,2.4,12 ,9999,Used
2019 Toyota Highlander XLE,Walser Toyota,18673 ,4.7,"1,160 ",42599,Used
2008 Toyota Sequoia Limited,AutoNation Honda O'Hare,166155 ,4.5,"1,342 ",17560,Used
2018 BMW X5 xDrive35i,Luxury Motor Club,37058 ,4.7,249 ,49750,Used
2019 RAM 1500 Laramie,Castle Buick GMC,34999 ,4.4,914 ,49977,Used
2004 Toyota 4Runner Limited,Foxx Motor Sports,113078 ,1.5,1 ,10995,Used
2018 Land Rover Range Rover Velar P250 S,Autos of Dallas,35987 ,4.3,"1,294 ",50680,Used
2017 BMW X5 xDrive35i,Certified Luxury Motors,46838 ,3.6,387 ,33495,Used
2018 Mercedes-Benz GLE 350 Base,Bonham Chrysler Jeep Dodge Ram,32299 ,4.7,"1,188 ",43815,Used
2015 Mercedes-Benz GLK-Class GLK 350 4MATIC,AutoNation Honda West Knoxville,83402 ,4.8,"1,353 ",22990,Used
2017 Porsche 911 Carrera S,Porsche Irvine,16386 ,4.6,212 ,124998,Used
2018 Subaru Outback 2.5i Limited,AutoNation Subaru Scottsdale,14330 ,4.7,618 ,31998,Used
2016 Chevrolet Silverado 1500 LT,Metro Ford,41876 ,4.6,"3,051 ",34000,Used
2019 GMC Yukon XL SLT,Colonial West Chevrolet,57182 ,4.9,"1,438 ",54650,Used
2020 Ford F-150 Platinum,Auto Web Expo,17816 ,4.6,677 ,59999,Used
2017 Porsche Cayenne Platinum Edition,Autohaus on Edens,58422 ,4.7,"1,580 ",45299,Used
2017 Ford Explorer XLT,LUXE Automotive,51328 ,5.0,4 ,22995,Used
2018 Mercedes-Benz S-Class S 560,Mercedes-Benz Of Henderson,39595 ,4.9,"1,603 ",69992,Used
2020 Porsche 911 Carrera 4S,Hennessy Porsche,5696 ,4.9,"1,580 ",151950,Porsche Certified
2019 Chevrolet Silverado 1500 LTZ,McCluskey Chevrolet,49418 ,4.2,762 ,51990,Used
2019 Lexus GX 460 Base,Music City Autoplex,21770 ,3.8,63 ,52987,Used
2019 Toyota RAV4 Limited,Acura of Peoria,11841 ,4.8,"2,034 ",38303,Used
2018 Volvo S90 T5 Momentum,McGrath Volvo Cars Barrington,26336 ,4.3,126 ,34989,Used
2018 Audi Q5 2.0T Premium Plus,BMW of Freehold,41753 ,4.8,"1,420 ",33990,Used
2020 Honda Civic LX,Waikem Subaru,14300 ,4.9,333 ,24000,Used
2019 Kia Sorento LX,Kia of Alhambra,22525 ,4.5,344 ,28493,Kia Certified
2018 Porsche Macan GTS,Legend Porsche Audi VW,32940 ,4.4,320 ,63999,Porsche Certified
2018 Porsche Macan GTS,Legend Porsche Audi VW,30231 ,4.4,320 ,65999,Porsche Certified
2016 Lexus LX 570 Base,Napleton Off Lease,37485 ,4.1,9 ,72991,Used
2018 Honda Accord Sport,Rusty Wallis Volkswagen,86092 ,4.6,601 ,24997,Used
2020 Chevrolet Silverado 1500 Custom Trail Boss,Andy Mohr Buick GMC,33579 ,4.4,520 ,46000,Used
2020 BMW X6 xDrive40i,BMW of Gwinnett Place,35324 ,4.7,776 ,76488,BMW Certified
2019 Jeep Cherokee Latitude Plus,Palmen Motors of Kenosha,23809 ,4.8,"2,627 ",29989,Jeep Certified
2019 Porsche Cayenne Base,Audi Grapevine,42542 ,4.7,806 ,69000,Used
2014 Chevrolet Equinox 1LT,Jim Schmidt Chevrolet Buick,131138 ,4.8,37 ,12300,Used
2017 Mercedes-Benz C-Class C 300 4MATIC,Merlex Auto Group,70015 ,3.8,539 ,30899,Used
2019 Jaguar F-PACE 25t Premium,Jaguar Land Rover Buckhead,32647 ,4.6,170 ,41900,Used
2018 Land Rover Range Rover Velar P380 SE R-Dynamic,Alfa Romeo of Fort Worth,24298 ,4.1,277 ,62195,Used
2018 Audi RS 3 2.5T,Autobahn USA,35855 ,4.8,"1,770 ",57993,Used
2019 Acura RDX Technology Package,Neil Huffman Acura at Oxmoor,57525 ,4.5,238 ,33398,Used
2015 Audi Q7 3.0T Premium Plus,Olympic Auto Sales,88032 ,4.4,80 ,25200,Used
2019 Porsche 911 Turbo S,Porsche South Shore,3560 ,4.0,35 ,319000,Used
2019 GMC Sierra 1500 SLT,White Bear Lake Superstore,61441 ,4.7,503 ,47899,Used
2019 Honda Accord Hybrid Touring,McGrath Honda of St. Charles,46065 ,4.5,802 ,30850,Used
2011 GMC Yukon XL 1500 Denali,EZ Auto Sales,122692 ,5.0,1 ,17990,Used
2019 Ford F-150 Raptor,Westside Lexus,36479 ,4.8,"6,833 ",75949,Used
2008 Lexus GX 470 ,Carizona,183093 ,3.7,74 ,17499,Used
2018 Ford F-150 Lariat,Your MTH,81333 ,4.7,244 ,39991,Used
2020 Chevrolet Traverse LS,Vroom - Get It Delivered Nationwide,13633 ,3.7,"7,276 ",35999,Used
2017 Lincoln MKX Reserve,Majeski Motors,40121 ,4.9,852 ,36829,Used
2004 Ferrari 360 Spider ,Jet's Auto Sales,43432 ,3.0,34 ,79995,Used
2015 Land Rover Range Rover Evoque Pure Plus,Ritz Auto Group,77170 ,4.1,22 ,24995,Used
2019 Land Rover Range Rover Velar P250 SE R-Dynamic,Jaguar Land Rover Los Angeles,37467 ,3.9,97 ,61997,Used
2018 GMC Sierra 1500 Denali,Ed Martin Buick GMC,47102 ,4.7,656 ,47998,GMC Certified
2020 Dodge Charger Scat Pack,AutoSavvy Fort Worth,10714 ,2.6,5 ,41700,Used
2018 Genesis G80 3.3T Sport,Gregory Hyundai,29862 ,4.4,473 ,36776,Used
2015 Audi RS 7 4.0T Prestige,Auto Connection,55232 ,4.6,65 ,54995,Used
2020 Toyota RAV4 XLE,South Chicago Dodge Chrysler Jeep RAM,29895 ,3.6,200 ,29000,Used
2015 Mercedes-Benz S-Class S 63 AMG,Mercedes-Benz of Fredericksburg,95913 ,4.6,266 ,59000,Used
2018 BMW 330 i,Shift San Francisco,44206 ,3.7,129 ,27500,Used
2018 Mercedes-Benz AMG C 43 Base 4MATIC,Auto Web Expo,23093 ,4.6,677 ,48789,Used
2019 Lincoln MKC Reserve,Driver's Village,19084 ,3.2,149 ,38900,Used
2000 Toyota Sienna LE,Marty's Auto Sales,243929 ,2.1,28 ,1972,Used
2019 Hyundai Kona SEL,Michigan City Hyundai,25027 ,4.7,38 ,22490,Used
2002 BMW M3 ,Greater Chicago Motors,95226 ,4.6,639 ,19995,Used
2014 Nissan Pathfinder SL,European Engineering,46295 ,4.8,472 ,18995,Used
2015 Ford Mustang EcoBoost Premium,City Auto,54868 ,4.7,147 ,24995,Used
2017 Lincoln MKX Reserve,Zeigler Ford of North Riverside,54972 ,4.1,67 ,30000,Used
2012 Porsche Panamera 4,Rt. 34 Motorsports,70855 ,3.4,17 ,28888,Used
2019 Subaru Forester Touring,Mercedes-Benz of Stevens Creek,15816 ,4.7,"1,338 ",36985,Used
2017 Ford Expedition Limited,Luther Westside VW,64947 ,4.7,"4,822 ",36875,Used
2018 Mercedes-Benz C-Class C 300 4MATIC,Mercedes-Benz of Chantilly,23232 ,4.5,816 ,35800,Mercedes-Benz Certified
2018 GMC Terrain Denali,Russ Darrow Kia Waukesha,39977 ,4.7,"1,311 ",33994,Used
2016 BMW X1 xDrive 28i,Groove Mazda,37821 ,4.8,644 ,28091,Used
2014 Jeep Grand Cherokee Limited,Hyundai of Kirkland,46514 ,4.8,"1,510 ",26648,Used
2019 Audi Q8 3.0T Premium,MINI of Las Vegas,17464 ,4.6,407 ,73500,Used
2019 MINI Hardtop Cooper,MINI of Montgomery County,23371 ,4.5,212 ,23250,MINI Certified
2019 Land Rover Range Rover Sport 3.0L Supercharged HSE,Jaguar Land Rover of Houston North,32071 ,4.3,306 ,75998,Used
2017 Chevrolet Equinox LT,Heiser Chevrolet Cadillac of West Bend,73515 ,4.7,868 ,18798,Used
2016 Chevrolet Suburban LT,AutoNation Buick GMC West Sahara,63989 ,4.7,205 ,41893,Used
2018 Audi A4 2.0T Premium Plus,Mercedes-Benz of Clear Lake,49995 ,4.6,246 ,28991,Used
2019 Subaru Outback 2.5i,Sommer's Automotive,21952 ,4.9,"1,623 ",29990,Subaru Certified
2013 Porsche 911 Carrera,Porsche Arlington,17098 ,4.6,769 ,73998,Used
2019 Mercedes-Benz CLA 250 Base,Mercedes-Benz of San Jose,14304 ,4.6,536 ,33952,Used
2020 Honda Civic LX,AutoSavvy Gilbert,12834 ,4.5,78 ,20000,Used
2021 Mazda CX-5 Grand Touring,McDonald Mazda West,1234 ,4.4,12 ,35239,Used
2016 Tesla Model S 90D,Imperial Highline,50345 ,4.1,9 ,56995,Used
2019 Hyundai Santa Fe SE 2.4,Doral Hyundai,30615 ,4.6,884 ,25000,Used
2013 Ford Sedan Police Interceptor Base,Chicago Motors Inc.,44245 ,4.1,56 ,14795,Used
2009 Chevrolet Traverse LT,777 Auto LLC,80328 ,3.3,22 ,9995,Used
2020 Mercedes-Benz GLE 350 Base 4MATIC,Certified Benz & Beemer,17341 ,4.9,"10,898 ",64500,Used
2018 BMW X5 M Base,Hyundai of Palatine,30855 ,4.5,459 ,69838,Used
2019 INFINITI QX80 Luxe,Harper INFINITI,31508 ,4.9,370 ,62348,Used
2017 Mercedes-Benz SL 450 Base,Autos of Dallas,47086 ,4.3,"1,294 ",59880,Used
2020 Porsche Taycan 4S,Napleton Porsche of Westmont,4376 ,4.8,734 ,130000,Used
2021 BMW M550 i xDrive,eCarOne,7340 ,4.8,"1,724 ",86450,Used
2019 Buick Envision Essence,Jim Browne Chevrolet Buick GMC of Dade City,21772 ,4.6,265 ,31998,Used
2013 GMC Sierra 2500 Denali,Stokes Hodges Ford,96504 ,3.9,27 ,47091,Used
2006 Acura MDX Touring,AutoNation Toyota Cerritos,185388 ,4.5,"1,200 ",6995,Used
2018 Volvo XC60 T5 Momentum,Driver's Auto Mart,19840 ,3.5,164 ,38388,Used
2013 Lexus ES 350 Base,Global Auto Outlet,93418 ,3.2,93 ,16966,Used
2017 Hyundai Elantra SE,CarLotz Seattle,24871 ,4.8,7 ,18603,Used
2017 BMW X3 xDrive28i,Motorcars Limited,37277 ,4.7,15 ,33950,Used
2019 Audi Q8 3.0T Premium Plus,Crest Auto Group,34761 ,4.5,561 ,67131,Used
2019 Audi Q8 3.0T Premium,Audi Las Vegas,35526 ,4.6,551 ,65995,Used
2018 Jeep Grand Cherokee Limited,West Herr Hyundai,45191 ,4.7,166 ,38945,Used
2019 Honda CR-V EX-L,Waikem Subaru,18178 ,4.9,333 ,32500,Used
2018 BMW 440 Gran Coupe i xDrive,BM Motorcars,41669 ,4.5,"1,293 ",36800,Used
